# SYNTHETIC weather assignment for LEAF tea crops -- NOT capture provenance.
# Dates are hashed from (image_file, box_idx), independently of class label.
image_file,box_idx,assigned_date,tmax,tmin,tmean,rh_am,rh_pm,rain_mm,rain_7d,rainless_days,sunshine_hours,vpd_kpa
IMG_29_jpeg.rf.46ea9fbd8c9fa0abf432e1357a86fc67.jpg,2,2026-05-09,33.8,21.8,27.799999999999997,76.0,61.0,2.2,39.60000000000002,4.0,7.4,1.1768825063385193
IMG_38_jpeg.rf.ed3faee6feffc08d8a5bc1b61f13bcab.jpg,0,2024-10-03,33.4,26.5,29.95,81.0,65.0,0.0,77.79999999999998,1.0,1.5,1.142346128334277
IMG_38_jpeg.rf.ed3faee6feffc08d8a5bc1b61f13bcab.jpg,1,2025-11-27,27.8,13.2,20.5,82.0,65.0,0.0,0.0,28.0,7.0,0.6390849393220824
IMG_38_jpeg.rf.ed3faee6feffc08d8a5bc1b61f13bcab.jpg,2,2025-09-07,34.0,25.8,29.9,92.0,73.0,0.0,59.8,2.0,6.2,0.7382879693928103
IMG_47_jpeg.rf.6fff36a34b2d2f6ef892d2e893a2cddb.jpg,0,2024-01-24,21.0,12.5,16.75,78.0,78.0,0.0,0.0,24.0,0.0,0.4195932578858888
IMG_47_jpeg.rf.6fff36a34b2d2f6ef892d2e893a2cddb.jpg,1,2024-10-22,31.0,23.2,27.1,81.0,61.0,0.0,27.8,3.0,6.1,1.0400300642418063
IMG_47_jpeg.rf.6fff36a34b2d2f6ef892d2e893a2cddb.jpg,2,2024-08-15,32.8,26.5,29.65,88.0,83.0,5.8,40.2,0.0,5.8,0.6030005483425787
IMG_47_jpeg.rf.6fff36a34b2d2f6ef892d2e893a2cddb.jpg,3,2025-09-26,32.5,26.0,29.25,84.0,73.0,7.8,163.60000000000002,0.0,5.0,0.8737415022103601
IMG_55_jpeg.rf.c73d5da42704ae3391ac989697e55d46.jpg,0,2024-06-15,40.2,28.5,34.35,71.0,65.0,0.0,4.2,4.0,7.0,1.7356161010145015
IMG_55_jpeg.rf.c73d5da42704ae3391ac989697e55d46.jpg,1,2026-08-14,32.0,25.0,28.5,88.0,73.5,49.6,141.10000000000005,0.0,0.0,0.7490905597531541
IMG_67_jpeg.rf.df81543721e742bed1051bfa33c734fa.jpg,0,2024-05-06,39.5,26.6,33.05,76.0,84.0,0.0,0.4,41.0,0.8,1.0088544874807348
IMG_67_jpeg.rf.df81543721e742bed1051bfa33c734fa.jpg,1,2024-12-26,26.8,17.6,22.200000000000003,78.0,49.0,0.0,8.799999999999999,4.0,0.0,0.9768617856869757
IMG_67_jpeg.rf.df81543721e742bed1051bfa33c734fa.jpg,2,2024-09-11,33.4,26.6,30.0,85.0,75.0,2.0,24.6,1.0,1.6,0.8486130117518025
IMG_67_jpeg.rf.df81543721e742bed1051bfa33c734fa.jpg,3,2025-09-14,32.0,26.0,29.0,91.0,73.0,3.6,9.4,0.0,5.0,0.7210219680154659
IMG_67_jpeg.rf.df81543721e742bed1051bfa33c734fa.jpg,4,2025-02-03,28.6,19.6,24.1,96.0,48.0,0.0,0.0,43.0,4.2,0.8405248724160849
IMG_69_jpeg.rf.9e97bdd846eae2f19db0473cd687be67.jpg,0,2024-07-06,34.0,28.4,31.2,85.0,65.0,24.8,54.8,0.0,7.8,1.1359998966613514
IMG_74_jpeg.rf.924cbde3d618b57328082643f527024f.jpg,0,2024-12-11,26.5,14.6,20.55,77.0,46.0,0.0,0.0,11.0,2.6,0.9313483999930809
IMG_74_jpeg.rf.924cbde3d618b57328082643f527024f.jpg,1,2026-02-07,27.8,13.5,20.65,72.0,61.0,0.0,0.0,100.0,5.5,0.8154027309708652
IMG_8502_jpg.rf.45eea8c4f4960c6f98d1aeae8f0fe614.jpg,0,2026-07-10,30.2,23.5,26.85,85.0,75.0,77.0,142.60000000000002,0.0,0.0,0.7068169714063556
IMG_8502_jpg.rf.45eea8c4f4960c6f98d1aeae8f0fe614.jpg,1,2024-10-03,33.4,26.5,29.95,81.0,65.0,0.0,77.79999999999998,1.0,1.5,1.142346128334277
IMG_8502_jpg.rf.45eea8c4f4960c6f98d1aeae8f0fe614.jpg,2,2026-04-26,35.2,26.4,30.8,72.0,49.0,0.0,2.0000000000000178,16.0,5.0,1.754467984121114
IMG_8503_jpg.rf.6756df9c7f697eb936f8de9d3defea98.jpg,0,2026-05-15,37.0,26.2,31.6,76.0,61.0,0.0,2.2000000000000215,10.0,10.0,1.4642301490748255
IMG_8503_jpg.rf.6756df9c7f697eb936f8de9d3defea98.jpg,1,2026-02-03,28.4,15.0,21.7,60.0,61.0,0.0,0.0,96.0,6.6,1.0254081477170172
IMG_8503_jpg.rf.6756df9c7f697eb936f8de9d3defea98.jpg,2,2026-06-18,38.0,28.0,33.0,73.5,65.0,0.0,0.0,7.0,1.1,1.5467704471491066
IMG_8503_jpg.rf.6756df9c7f697eb936f8de9d3defea98.jpg,3,2025-10-13,31.5,23.0,27.25,81.0,73.0,0.0,25.900000000000013,2.0,7.0,0.8321325409695989
IMG_8503_jpg.rf.6756df9c7f697eb936f8de9d3defea98.jpg,4,2025-08-24,30.0,24.0,27.0,88.0,73.5,17.0,101.8,0.0,2.95,0.6863279838435878
IMG_8514_jpg.rf.190df00e687c09acbed2025bc3d84145.jpg,0,2025-01-02,23.2,11.8,17.5,84.0,46.0,0.0,0.0,11.0,6.8,0.6999954412149827
IMG_8514_jpg.rf.190df00e687c09acbed2025bc3d84145.jpg,1,2024-03-29,35.8,26.5,31.15,82.0,73.0,0.0,2.8,3.0,6.9,1.0194975153546897
IMG_8514_jpg.rf.190df00e687c09acbed2025bc3d84145.jpg,2,2026-06-11,34.0,25.2,29.6,73.5,65.0,23.2,50.40000000000002,0.0,5.2,1.2751046074119168
IMG_8515_jpg.rf.b20800d14067a84708287ac17cde35ac.jpg,0,2024-02-17,29.0,18.0,23.5,78.0,68.0,0.0,5.4,1.0,6.3,0.7817933086854272
IMG_8564_jpg.rf.063125e5d9d941b5e0392045941e1211.jpg,0,2024-01-05,25.5,12.5,19.0,78.0,67.0,0.0,0.0,5.0,2.5,0.6042831640685197
IMG_8564_jpg.rf.063125e5d9d941b5e0392045941e1211.jpg,1,2026-03-26,33.8,22.8,28.299999999999997,73.0,54.5,0.0,2.900000000000014,9.0,7.6,1.3943422474908487
IMG_8564_jpg.rf.063125e5d9d941b5e0392045941e1211.jpg,2,2026-01-11,25.0,11.0,18.0,63.0,27.0,0.0,0.0,73.0,7.6,1.135194061463267
IMG_8564_jpg.rf.063125e5d9d941b5e0392045941e1211.jpg,3,2024-02-14,28.0,16.2,22.1,90.0,53.0,0.0,0.0,12.0,3.9,0.7581254605027309
IMG_8576_jpg.rf.7b572e7a64b86eb0472a74e1c0febd7a.jpg,0,2024-08-21,34.5,25.0,29.75,88.0,73.0,12.6,94.2,0.0,1.5,0.8156069783315402
IMG_8583_jpg.rf.cffb70a410b8859a0259d9a32a415202.jpg,0,2024-10-06,32.0,24.5,28.25,87.0,80.0,2.0,36.99999999999999,1.0,4.9,0.6328249292437292
IMG_8588_jpg.rf.c04fdf08dfad07060499d28be429e723.jpg,0,2024-09-23,35.4,26.6,31.0,81.0,60.0,0.0,9.0,6.0,1.8,1.3253147140799821
IMG_8593_JPG.rf.afa667fbfb4e499b06cfe87f4eaedca6.jpg,0,2025-01-25,26.2,18.0,22.1,69.0,38.0,0.0,0.0,34.0,0.0,1.2369415408202449
IMG_8639_jpg.rf.ea0c60fce66984770704e03d70813c05.jpg,0,2025-03-06,31.2,18.0,24.6,51.0,42.0,0.0,0.0,74.0,0.4,1.6547985112945602
IMG_8639_jpg.rf.ea0c60fce66984770704e03d70813c05.jpg,1,2024-05-23,36.0,26.0,31.0,76.0,68.0,0.0,0.0,11.0,7.8,1.2579258303132033
IMG_8661_jpg.rf.2472717465dc55cb67db15dbad3d0e19.jpg,0,2024-02-01,25.0,19.0,22.0,96.0,83.0,0.0,0.0,32.0,0.0,0.2776127751821104
IMG_8661_jpg.rf.2472717465dc55cb67db15dbad3d0e19.jpg,1,2025-05-16,35.8,27.5,31.65,76.0,61.0,1.6,49.6,3.0,7.0,1.46838468453403
IMG_8661_jpg.rf.2472717465dc55cb67db15dbad3d0e19.jpg,2,2025-09-16,31.2,24.5,27.85,84.0,73.0,30.2,38.6,0.0,5.0,0.8056140665546501
IMG_8661_jpg.rf.2472717465dc55cb67db15dbad3d0e19.jpg,3,2026-07-03,33.8,26.5,30.15,85.0,75.0,11.4,84.80000000000003,0.0,3.6,0.855941561027743
IMG_8708_jpg.rf.283b21295e904bbbc6f1f8cc501a0069.jpg,0,2026-04-24,35.8,26.5,31.15,82.0,49.0,0.0,2.0000000000000178,14.0,7.8,1.5632295235438576
IMG_8708_jpg.rf.283b21295e904bbbc6f1f8cc501a0069.jpg,1,2025-03-30,36.5,22.8,29.65,83.0,36.0,0.0,0.0,8.0,7.2,1.684242910887892
IMG_8710_jpg.rf.3d4f88b21bda296f2ca3ea998595ba64.jpg,0,2026-04-15,35.4,24.5,29.95,72.0,49.0,0.0,18.40000000000002,5.0,9.0,1.6712100766371831
IMG_8710_jpg.rf.3d4f88b21bda296f2ca3ea998595ba64.jpg,1,2026-01-17,25.0,11.0,18.0,55.0,54.0,0.0,0.0,79.0,8.2,0.9391150872105206
IMG_8727_jpg.rf.b3db0b2f09d66a0a3bb0188240c45ba4.jpg,0,2024-01-28,25.0,12.5,18.75,78.0,79.0,0.0,0.0,28.0,6.5,0.4651211454594914
IMG_8727_jpg.rf.b3db0b2f09d66a0a3bb0188240c45ba4.jpg,1,2024-12-25,24.5,17.5,21.0,87.0,62.0,0.2,8.799999999999999,3.0,0.0,0.6341863763043767
IMG_8736_jpg.rf.ead6320dcd533bf706df1cfac52f0431.jpg,0,2024-03-20,29.8,18.4,24.1,94.0,92.0,26.2,48.0,0.0,0.0,0.21013121810402105
IMG_8736_jpg.rf.ead6320dcd533bf706df1cfac52f0431.jpg,1,2024-05-03,40.4,24.6,32.5,48.0,42.0,0.0,0.4,38.0,9.2,2.68992841163866
IMG_8747_jpg.rf.5d18c1b7c9e233c29172f8e0ec0e97ac.jpg,0,2024-07-14,33.5,26.0,29.75,77.0,66.0,20.0,45.599999999999994,0.0,6.0,1.192040968330713
IMG_8749_jpg.rf.97f86b8c22d18ccc78efc470a2903e9a.jpg,0,2026-05-13,34.5,25.5,30.0,76.0,61.0,0.0,2.2000000000000215,8.0,10.5,1.336565493509089
IMG_8757_jpg.rf.1be50dd0dc657048f87576e5e30f376f.jpg,0,2025-06-11,35.0,27.0,31.0,73.5,65.0,0.0,1.2,7.0,3.5,1.3814721172189643
IMG_8781_jpg.rf.1d0eafe77c1ec412775c370b0c955d25.jpg,0,2026-05-13,34.5,25.5,30.0,76.0,61.0,0.0,2.2000000000000215,8.0,10.5,1.336565493509089
IMG_8786_JPG.rf.de160ef6a891b95d149514303c0d991e.jpg,0,2026-01-22,28.0,14.0,21.0,78.0,54.0,0.0,0.0,84.0,3.0,0.8455818350725022
IMG_8788_jpg.rf.07ee5660301d4b40841130540eb2d165.jpg,0,2024-02-03,27.4,15.8,21.6,90.0,57.0,0.0,18.4,1.0,7.4,0.6837404723995253
IMG_8788_jpg.rf.07ee5660301d4b40841130540eb2d165.jpg,1,2024-01-02,23.8,12.5,18.15,78.0,74.0,0.0,0.0,2.0,7.5,0.5000486923700543
IMG_8788_jpg.rf.07ee5660301d4b40841130540eb2d165.jpg,2,2026-08-13,32.0,25.5,28.75,88.0,73.5,73.4,96.30000000000004,0.0,0.0,0.7600224690805402
IMG_8788_jpg.rf.07ee5660301d4b40841130540eb2d165.jpg,3,2025-02-28,31.5,19.5,25.5,95.0,50.0,0.0,0.0,68.0,5.3,0.8974230703142334
IMG_8790_jpg.rf.7a9facf4131ae451456b67112970fa74.jpg,0,2026-03-10,31.0,23.5,27.25,87.0,54.5,0.0,0.0,14.0,0.0,1.0582555140591638
IMG_8803_JPG.rf.911c35732240cae7d06da2a38d87d988.jpg,0,2024-10-03,33.4,26.5,29.95,81.0,65.0,0.0,77.79999999999998,1.0,1.5,1.142346128334277
IMG_8814_JPG.rf.a6b13a6c68a0024352208e685e986a7c.jpg,0,2025-12-29,22.5,10.5,16.5,89.0,49.5,0.0,0.0,60.0,0.0,0.5772315689846858
IMG_8836_JPG.rf.cae1a056495be4d3c709652aab1da696.jpg,0,2026-07-28,29.0,25.0,27.0,85.0,75.0,53.0,105.20000000000005,0.0,1.0,0.713068035162169
IMG_8836_JPG.rf.cae1a056495be4d3c709652aab1da696.jpg,1,2024-10-14,34.0,25.0,29.5,78.0,60.0,0.0,42.39999999999999,4.0,4.0,1.2780944955081663
IMG_8848_jpg.rf.ef564c81fcf5258d80aca5ec4b21c1c0.jpg,0,2024-04-24,41.2,25.2,33.2,34.0,44.0,0.0,0.0,29.0,9.5,3.1029804162372336
IMG_8862_jpg.rf.f1c88aa4e427633cbad6349d4a25a784.jpg,0,2026-07-19,33.0,26.5,29.75,85.0,75.0,0.0,63.800000000000026,2.0,2.4,0.8365199777759387
IMG_8868_JPG.rf.ba01587b6e0f554d3bc6ca21e9860d8b.jpg,0,2026-04-19,34.2,25.8,30.0,73.0,49.0,0.0,0.0,9.0,6.0,1.6547953729160152
IMG_8873_jpg.rf.96e3472eaa2605f30b31d55e999bb5f4.jpg,0,2025-06-30,30.5,24.0,27.25,73.5,65.0,18.6,193.2,0.0,0.0,1.1125250276006595
IMG_8873_jpg.rf.96e3472eaa2605f30b31d55e999bb5f4.jpg,1,2025-12-30,21.5,9.6,15.55,88.0,49.5,0.0,0.0,61.0,0.0,0.5520866345791307
IMG_8879_JPG.rf.ae6bafc01749845500da1b5750ebbd14.jpg,0,2025-11-07,30.2,21.2,25.7,68.0,65.0,0.0,0.0,8.0,8.2,1.1062659194077473
IMG_8886_JPG.rf.cd486a2d74b99ef5b7d640cb50833743.jpg,0,2025-02-16,33.0,16.8,24.9,65.0,43.0,0.0,0.0,56.0,8.8,1.4485205324506012
IMG_8901_JPG.rf.0a29fdd07dc2681c6fca99599136faab.jpg,0,2026-02-21,32.0,17.0,24.5,78.5,61.0,0.0,0.0,114.0,6.0,0.9300813378916809
IMG_8910_jpg.rf.02d539881f823f2f5a44b5713caf2251.jpg,0,2025-07-11,33.0,26.8,29.9,85.0,75.0,0.0,114.2,1.0,3.2,0.8437576793060686
IMG_8917_jpg.rf.b6ba69ccacc50349998d50a145933d8c.jpg,0,2025-03-08,32.5,17.0,24.75,75.0,43.0,0.0,0.0,76.0,8.6,1.2795732836199147
IMG_8948_JPG.rf.15376fa040c78e39d9bd7da41712e1f2.jpg,0,2026-03-20,32.0,22.0,27.0,78.0,54.5,0.0,23.200000000000017,3.0,2.0,1.2033023093361606
